tradeDate,ticker,scenario,pandar_approval_scope,pandar_direct_portion,project_derived_portion,first_action,source_dataset,ranking_score,stockPrice,return_5d_pct,drawdown_20d_pct,ivRank1y,rr25_pct252,callskew_pct252,putskew_pct252,call_wing_10_pct252,call_kink_pct252,avgOptVolu20d,oi,dollar_stock_volume,chain_confirmed,failure_reason,option_side,expiry,dte,leg1_action,leg1_strike,leg1_delta,leg1_bid,leg1_ask,leg1_oi,leg1_volume,leg2_action,leg2_strike,leg2_bid,leg2_ask,leg2_oi,leg2_volume,spread_width,entry_cash,target_leg2_price,long_otm_pct,lower_otm_pct,hiro_followup_available_sessions,hiro_followup_first_session,hiro_followup_last_session
2026-08-19,MSTR,sell-first call grab,Pandar-direct call-tail sale/crush core only; conversion is derived,sell unusually overpriced far-OTM front-weekly call tails; expect local wing crush; size for strike touch,RR/wing/kink gates; 2-6 delta and 5-19 DTE selection; nearer-call conversion; order and stop rules,sell far-OTM call,2026-08-11_to_2026-08-27_call_scan,53.45238095238095,103.87,9.405940594059414,0.0,47.73,0.3968253968253968,96.82539682539682,,92.06349206349206,84.92063492063492,380247.45,2868838,1481139079.56,True,,,2026-08-28,10.0,STO,140.0,0.0335747081352059,0.24,0.29,762.0,2338.0,BTO,135.0,0.3,0.39,565.0,935.0,5.0,0.24,0.1399999999999999,,,9,2026-08-21,2026-09-04
2026-09-02,SOFI,buy-first put-tail inventory,Pandar-direct inventory program; exact scanner geometry is partly mechanized,accumulate cheap far-OTM 1:1 put vertical inventory; usually about $5 wide and under $0.10; recycle and roll,IV/RR/put-skew gates; fixed 25-45% OTM band; complete-at-entry rule; universal 3x/5x exits,buy complete put spread in this implementation,2026-08-24_to_2026-09-02_four_method_scan,43.71460317460318,17.93,-4.72901168969182,-6.223849372384949,9.46,34.12698412698413,50.79365079365079,25.0,39.285714285714285,34.12698412698413,305778.9,3952862,768925009.0500001,True,,put,2026-10-16,45.0,BTO,12.0,0.9909604534216688,0.04,0.05,4524.0,13.0,STO,9.0,0.01,0.03,644.0,0.0,3.0,0.04,,33.07306190741773,,2,2026-09-03,2026-09-04
2026-09-03,MSTR,sell-first call grab,Pandar-direct call-tail sale/crush core only; conversion is derived,sell unusually overpriced far-OTM front-weekly call tails; expect local wing crush; size for strike touch,RR/wing/kink gates; 2-6 delta and 5-19 DTE selection; nearer-call conversion; order and stop rules,sell far-OTM call,2026-09-03_pandar_only_gap_scan,52.97619047619048,143.41,4.625373896549201,0.0,50.41,0.0,99.6031746031746,0.0,90.47619047619048,78.57142857142857,516565.55,2734416,3116412083.14,True,,call,2026-09-11,9.0,STO,190.0,0.0344250888257357,0.25,0.31,43.0,220.0,BTO,185.0,0.34,0.41,930.0,409.0,5.0,0.25,0.15,,,1,2026-09-04,2026-09-04
2026-09-03,AMZN,buy-first put-tail inventory,Pandar-direct inventory program; exact scanner geometry is partly mechanized,accumulate cheap far-OTM 1:1 put vertical inventory; usually about $5 wide and under $0.10; recycle and roll,IV/RR/put-skew gates; fixed 25-45% OTM band; complete-at-entry rule; universal 3x/5x exits,buy complete put spread in this implementation,2026-09-03_pandar_only_gap_scan,25.805873015873015,259.1,0.8642167549050228,-6.610438292964238,32.21,14.682539682539682,88.4920634920635,20.238095238095237,73.41269841269842,36.507936507936506,752204.4,4594483,8524309049.299999,True,,put,2026-09-18,16.0,BTO,190.0,0.999942202104693,0.04,0.05,14792.0,1.0,STO,185.0,0.03,0.04,6267.0,6.0,5.0,0.02,,26.66923967580086,,1,2026-09-04,2026-09-04
2026-09-03,BE,buy-first put-tail inventory,Pandar-direct inventory program; exact scanner geometry is partly mechanized,accumulate cheap far-OTM 1:1 put vertical inventory; usually about $5 wide and under $0.10; recycle and roll,IV/RR/put-skew gates; fixed 25-45% OTM band; complete-at-entry rule; universal 3x/5x exits,buy complete put spread in this implementation,2026-09-03_pandar_only_gap_scan,50.963968253968254,235.26,8.011569716725585,-1.321253303133263,7.29,15.873015873015872,83.33333333333333,17.857142857142858,75.0,81.74603174603175,112203.45,977739,2549123310.72,True,,put,2026-09-18,16.0,BTO,135.0,0.9977211481573306,0.08,0.14,2683.0,16.0,STO,130.0,0.1,0.12,1877.0,30.0,5.0,0.04,,42.61667941851568,,1,2026-09-04,2026-09-04
2026-09-03,BMNR,buy-first put-tail inventory,Pandar-direct inventory program; exact scanner geometry is partly mechanized,accumulate cheap far-OTM 1:1 put vertical inventory; usually about $5 wide and under $0.10; recycle and roll,IV/RR/put-skew gates; fixed 25-45% OTM band; complete-at-entry rule; universal 3x/5x exits,buy complete put spread in this implementation,2026-09-03_pandar_only_gap_scan,41.49920634920635,26.37,1.6184971098266,0.0,14.85,24.20634920634921,61.111111111111114,19.047619047619047,42.857142857142854,18.253968253968253,163290.55,1587956,910719441.26,True,,put,2026-09-18,16.0,BTO,19.0,0.969462430649725,0.05,0.07,2179.0,3644.0,STO,14.0,0.02,0.03,7560.0,2204.0,5.0,0.05,,27.948426241941604,,1,2026-09-04,2026-09-04
2026-09-03,CRWV,buy-first put-tail inventory,Pandar-direct inventory program; exact scanner geometry is partly mechanized,accumulate cheap far-OTM 1:1 put vertical inventory; usually about $5 wide and under $0.10; recycle and roll,IV/RR/put-skew gates; fixed 25-45% OTM band; complete-at-entry rule; universal 3x/5x exits,buy complete put spread in this implementation,2026-09-03_pandar_only_gap_scan,59.729682539682535,84.68,-2.296065535940917,-21.614366379709335,2.81,7.936507936507937,86.9047619047619,4.365079365079365,82.93650793650794,18.650793650793652,225467.55,2227554,2132682332.05,True,,put,2026-09-18,16.0,BTO,47.5,0.9996510876019196,0.01,0.03,1265.0,36.0,STO,42.5,0.01,0.04,412.0,4.0,5.0,0.0199999999999999,,43.90647142182333,,1,2026-09-04,2026-09-04
2026-09-03,GOOG,buy-first put-tail inventory,Pandar-direct inventory program; exact scanner geometry is partly mechanized,accumulate cheap far-OTM 1:1 put vertical inventory; usually about $5 wide and under $0.10; recycle and roll,IV/RR/put-skew gates; fixed 25-45% OTM band; complete-at-entry rule; universal 3x/5x exits,buy complete put spread in this implementation,2026-09-03_pandar_only_gap_scan,44.40904761904762,339.95,0.6841606444734083,-4.0123108199683895,18.21,7.936507936507937,80.15873015873017,3.968253968253968,65.87301587301587,32.142857142857146,147377.0,1795477,5340445286.879999,True,,put,2026-09-18,16.0,BTO,240.0,0.9993591646146228,0.03,0.05,2578.0,102.0,STO,235.0,0.01,0.08,2530.0,2.0,5.0,0.04,,29.40138255625827,,1,2026-09-04,2026-09-04
2026-09-03,MRVL,buy-first put-tail inventory,Pandar-direct inventory program; exact scanner geometry is partly mechanized,accumulate cheap far-OTM 1:1 put vertical inventory; usually about $5 wide and under $0.10; recycle and roll,IV/RR/put-skew gates; fixed 25-45% OTM band; complete-at-entry rule; universal 3x/5x exits,buy complete put spread in this implementation,2026-09-03_pandar_only_gap_scan,36.156349206349205,209.25,-13.303778588001336,-16.175940391779832,23.05,15.476190476190476,80.95238095238095,13.492063492063492,79.36507936507937,44.44444444444444,198596.4,1819795,4857055262.96,True,,put,2026-09-18,16.0,BTO,125.0,0.9999547319950464,0.01,0.06,3271.0,0.0,STO,120.0,0.01,0.03,5383.0,8.0,5.0,0.0499999999999999,,40.262843488649935,,1,2026-09-04,2026-09-04
2026-09-03,MSFT,buy-first put-tail inventory,Pandar-direct inventory program; exact scanner geometry is partly mechanized,accumulate cheap far-OTM 1:1 put vertical inventory; usually about $5 wide and under $0.10; recycle and roll,IV/RR/put-skew gates; fixed 25-45% OTM band; complete-at-entry rule; universal 3x/5x exits,buy complete put spread in this implementation,2026-09-03_pandar_only_gap_scan,24.931111111111115,510.75,1.148628577086841,-0.5336033807863849,31.18,23.015873015873016,75.0,21.428571428571427,59.523809523809526,37.698412698412696,522592.75,3908642,12171332846.32,True,,put,2026-09-18,16.0,BTO,350.0,0.9999660378567612,0.02,0.04,12678.0,262.0,STO,345.0,0.01,0.06,1142.0,0.0,5.0,0.03,,31.473323543808128,,1,2026-09-04,2026-09-04
2026-09-03,NBIS,buy-first put-tail inventory,Pandar-direct inventory program; exact scanner geometry is partly mechanized,accumulate cheap far-OTM 1:1 put vertical inventory; usually about $5 wide and under $0.10; recycle and roll,IV/RR/put-skew gates; fixed 25-45% OTM band; complete-at-entry rule; universal 3x/5x exits,buy complete put spread in this implementation,2026-09-03_pandar_only_gap_scan,41.82587301587302,210.97,-2.414542763310046,-22.78383720079058,16.19,20.634920634920636,74.2063492063492,14.285714285714286,82.53968253968254,26.984126984126984,223183.7,1366961,4594071614.52,True,,put,2026-09-18,16.0,BTO,125.0,0.9971007379266814,0.11,0.14,1172.0,4.0,STO,120.0,0.08,0.13,4606.0,8.0,5.0,0.06,,40.74986964971323,,1,2026-09-04,2026-09-04
2026-09-03,NVDA,buy-first put-tail inventory,Pandar-direct inventory program; exact scanner geometry is partly mechanized,accumulate cheap far-OTM 1:1 put vertical inventory; usually about $5 wide and under $0.10; recycle and roll,IV/RR/put-skew gates; fixed 25-45% OTM band; complete-at-entry rule; universal 3x/5x exits,buy complete put spread in this implementation,2026-09-03_pandar_only_gap_scan,49.98952380952381,229.03,0.2977884825925203,0.0,8.82,13.88888888888889,88.0952380952381,17.063492063492063,61.507936507936506,36.111111111111114,3290792.75,15497110,28429337090.05,True,,put,2026-09-18,16.0,BTO,155.0,0.9990255699159152,0.07,0.09,22294.0,4.0,STO,150.0,0.07,0.08,36238.0,844.0,5.0,0.0199999999999999,,32.323276426669004,,1,2026-09-04,2026-09-04
2026-09-03,RTX,buy-first put-tail inventory,Pandar-direct inventory program; exact scanner geometry is partly mechanized,accumulate cheap far-OTM 1:1 put vertical inventory; usually about $5 wide and under $0.10; recycle and roll,IV/RR/put-skew gates; fixed 25-45% OTM band; complete-at-entry rule; universal 3x/5x exits,buy complete put spread in this implementation,2026-09-03_pandar_only_gap_scan,39.1552380952381,201.67,-4.719833695549469,-10.129233511586456,23.94,5.9523809523809526,71.82539682539682,3.5714285714285716,21.825396825396822,18.650793650793652,12921.0,178313,850032247.0,True,,put,2026-09-18,16.0,BTO,120.0,0.999813796396772,0.01,0.04,199.0,9.0,STO,115.0,0.01,0.07,83.0,145.0,5.0,0.03,,40.49685129171419,,1,2026-09-04,2026-09-04
